subj,label,n_points,kbk_largest_gap_ratio,kbk_largest_gap_index,kbk_k_signal,kbk_rank_null,cos_to_artifact,ai_two_nn_z,ai_lb_dim,ai_lb_std,ai_lpca_k50_mean,ai_lpca_k50_std,ai_lpca_k100_mean,sv_0,sv_1,sv_2,sv_3,sv_4,sv_5,op_mean_0,op_mean_1,op_mean_2,op_mean_3,op_mean_4,op_mean_5,op_std_0,op_std_1,op_std_2,op_std_3,op_std_4,op_std_5,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,vnull6_0,vnull6_1,vnull6_2,vnull6_3,vnull6_4,vnull6_5,vnull3_0,vnull3_1,vnull3_2,split
kbk_11_physics_duffing,physics_duffing,1200,7.326098116203915,4,5,1,0.32266410340159185,2.5987694030314152,2.403513099211126,0.9606400369618425,2.845,0.375466376657085,2.985,10.140392087969317,3.462399229235174,2.696838542361476,2.033687668692617,1.0907258997604847,0.14888224024027327,-0.12691693389778527,-0.104198296338036,0.05634038011015516,0.057639068375747914,0.04852829194548986,0.2922081492685482,0.2005803380208076,0.2162909693362888,0.06031399101642246,0.060179935481748104,0.05696622803635199,0.09315695647910707,0.08576109399311987,0.00999850577365165,0.006065836633499891,0.0034494458163406264,0.0009922293481303744,1.848700705501455e-05,-0.0171219148967919,0.010968898027816162,-0.40675652659630324,-0.4205989940230246,0.8078720938034216,0.06763739836901164,-0.4077748485934426,-0.42165197087670253,0.8098946155583375,train
kbk_11_biology_lotka,biology_lotka,1200,2.4790904891380325,4,5,1,0.07899987064930102,2.71259907216245,1.4867417944709118,0.33894458279529777,1.54,0.6843975452907468,2.235,55.44763440841908,42.23961360990039,37.55833501000121,30.915492292779422,14.857043278047481,5.9929410980126026,0.11532607437569788,0.09553277010676159,1.5064327828274942,1.2470982954243048,0.5872299647191307,0.6912802302479624,1.2219380832918785,1.112641804563471,1.0994542144157768,0.9004490084371226,1.1549471940554688,0.38743797706215494,2.5641702764718093,1.4880608489688758,1.1765041940979837,0.7971373341992526,0.18409652624334932,0.02995441451563678,-0.26806420376770407,0.017261481783418513,-0.020761069591887452,0.11337423366162426,-0.034661341572001125,0.9556973770166456,-0.17249371401795985,0.9419718262432569,-0.28798436969431823,train
kbk_11_chemistry_brussel,chemistry_brussel,1200,5.808658892550027,4,5,1,-0.17764849989914291,2.7945702443027516,2.7727068377824358,1.1866384951151836,2.785,0.4108223460329294,2.815,15.266788904845606,5.180813370194086,3.6836635737114602,1.9122733752668148,0.6706843031813876,0.11546284875525789,0.039677562103412625,0.876126687226232,0.06556725837064445,0.7857243400939296,0.06056750158661608,1.1120202416383929,0.2529682775303658,0.13463420079676702,0.07294954634757993,0.23131581393009615,0.21312133991726898,0.21205853838828426,0.19439102874488484,0.022386010989809677,0.011317245474802907,0.003049866106550739,0.00037516049585813464,1.111899036086702e-05,-0.3349860265585211,0.7417674819354315,-0.0843933541338047,-0.42870171273262203,0.38295879777447317,-0.0007261122474094226,0.14525451709279158,0.7378645024713669,-0.6591335989439637,train
kbk_11_geology_bk,geology_bk,1200,16.642382344428885,2,3,3,-0.2823908499000757,2.850762673692745,3.3164415727613563,1.32172122306202,2.97,0.1705872210923198,2.985,15.979601617219265,5.2019463152270085,0.7192248900478869,0.043216462352738266,0.02711118817688141,0.012190705428193924,-2.691465217072304,-2.6959659861779617,7.246557288932904,7.271406189776835,7.258196638494216,0.19884274734836668,0.0507175928347433,0.056334635424800786,0.2682904368271521,0.29745487442995977,0.262927076926866,0.02091929506944285,0.21296719586741997,0.022569012065474438,0.0004314298936316889,1.5576835848921132e-06,6.130246241553581e-07,1.239477054520407e-07,-0.624516018839103,0.7386700950551541,-0.19253055649149364,0.061138494473547245,0.15342785367401546,-0.0004426196280043483,0.758994736299454,-0.24102041949245506,-0.6048439035465292,train
kbk_22_physics_duffing,physics_duffing,1200,5.969165376852357,4,5,1,0.3192511320398045,2.3449527365792906,2.262890907395512,0.9632759370888955,2.98,0.13999999999999999,3.015,10.095979928008155,3.4823513758597517,2.89581058107767,2.115464497811051,1.065124762561594,0.17843780416806823,-0.12022637998378023,-0.08371239344500864,0.053291521920157174,0.05541895160329491,0.04546076452829692,0.2971324640216313,0.19707140704969614,0.2200254230479813,0.05774504960880062,0.055685033089164795,0.05383589680927486,0.1007657726679507,0.08501151852105385,0.01011407097994354,0.0069939273740462,0.0037324353974136455,0.0009461974644052477,2.6555504550727166e-05,-0.02307112543512335,0.01928448524468651,-0.4147976941791026,-0.4176235425586898,0.8066564051794676,0.04398551338080155,-0.41538773402902246,-0.4182176021106889,0.8078038547215652,train
kbk_22_biology_lotka,biology_lotka,1200,2.7917067123412282,4,5,1,-0.1731009073494875,2.57959208436477,1.4831248685346228,0.38656112157480865,1.55,0.6304760106459246,2.25,56.01946144038622,43.7567502402762,37.53179379840571,30.06999166256153,14.334965200988607,5.1348392499894,0.09221787390831417,0.06697194779826895,1.5232529390054976,1.2332418640025642,0.5933669979874074,0.610911251329833,1.2307513163672794,1.1084929509080723,1.1245443273795261,0.9089045078088696,1.1562246872404254,0.4002593288024154,2.6173311593585646,1.5968750555378741,1.1748419897631737,0.7541321089128608,0.1713855106868677,0.021990470494772065,-0.2741694694269667,0.003304745427880161,-0.01041060212942022,0.10273735798358874,-0.07296996440315716,0.9533269216929989,-0.08233401761428054,0.8125158695634948,-0.5770953744841225,train
kbk_22_chemistry_brussel,chemistry_brussel,1200,6.467733226839593,4,5,1,-0.12778461920236964,2.955129385510487,2.868806245752392,1.148552381432357,2.87,0.33630343441600474,2.915,13.150483945450022,3.9536163341564485,3.3090005768404587,1.1821952712960857,0.4163707140274728,0.06437660605722433,0.06216428192920586,0.9308677111996404,0.04852951258844461,0.8778578708340541,0.07585459771159643,1.118796132543304,0.21134122797290067,0.10650434301101988,0.037723663804325375,0.1928079418771491,0.19100378932017237,0.19101577616819063,0.1442328840696737,0.013036765736204065,0.009132180831968715,0.0011656260712884284,0.00014459096872372604,3.4565032589216443e-06,-0.29730974910104774,0.7827861582816167,-0.0576713247604454,-0.4317704416220643,0.3302745159135818,-0.004448783214735209,0.10549835436948035,0.7898391660972099,-0.6041723172441745,train
kbk_22_geology_bk,geology_bk,1200,14.354175677216395,2,3,3,-0.10107887409828292,3.2130147902633364,3.250413711390705,1.2582717891570776,2.97,0.1705872210923198,2.985,19.135190118948767,6.189991087612305,0.7435674680981477,0.05180147469411093,0.046773454651313925,0.016880282164029113,-2.6875231447085026,-2.6918109068463205,7.226761092026577,7.250063322794167,7.237343016298481,0.19967214258691945,0.06309071788167245,0.06494123942063591,0.3334651786736282,0.3441382821350824,0.31499405162417654,0.021803155409614323,0.3053840707992615,0.03195662190552107,0.0004611280897530357,2.23802567179701e-06,1.82465059217558e-06,2.3765131437634644e-07,-0.648801264936279,0.7383717665804196,-0.13428311512552327,0.12246523326602146,0.028686226288855112,0.0033859989047697538,0.7298363166099293,-0.6656054610894298,-0.15591126041815792,train
